country,file,sheet,question,option,answer,score,What's wrong in Question,How can I improve the question,How can I improve the Options
SBQ,Bangladesh_SBQ.xlsx,dariabandha,"দাড়িবান্ধার একটি ম্যাচে, আবহাওয়ার কারণে খেলার মাঠ অসম হয়ে যায়। সম্ভাব্য পদক্ষেপ কী?","ক) খেলাটি যেমন আছে তেমনই চালিয়ে যান, খ) খেলাটি স্থগিত রাখুন, গ) খেলাটি একটি নতুন মাঠে স্থানান্তর করুন, ঘ) খেলাটি ড্র ঘোষণা করা হয়।",খ) ম্যাচ স্থগিত করা,0,"The question contains a factual error: 'দাড়িবান্ধার' is not a recognized sport or match type; it appears to be a mistranslation or typo. Likely intended is 'cricket' (ক্রিকেট). Additionally, the correct answer is labeled as 'খ) ম্যাচ স্থগিত করা', but the option in the list is written as 'খ) খেলাটি স্থগিত রাখুন', which is semantically similar but not identical — this inconsistency reduces reliability. The correct answer should match the option text exactly.","একটি ক্রিকেট ম্যাচে, আবহাওয়ার কারণে খেলার মাঠ অসম হয়ে যায়। সম্ভাব্য পদক্ষেপ কী?","['ক) খেলাটি যেমন আছে তেমনই চালিয়ে যান', 'খ) খেলাটি স্থগিত রাখুন', 'গ) খেলাটি একটি নতুন মাঠে স্থানান্তর করুন', 'ঘ) খেলাটি ড্র ঘোষণা করা হয়']"
SBQ,Bangladesh_SBQ.xlsx,dariabandha,"টিম A এর একজন খেলোয়াড়কে টিম B এর একজন খেলোয়াড় ট্যাগ করেছে, কিন্তু টিম B এর খেলোয়াড় তাদের নির্ধারিত সীমা অতিক্রম করে ট্যাগটি তৈরি করেছে। ফলাফল কী?","ক) দল 'ক'-এর খেলোয়াড় আউট, খ) দল 'ক'-এর খেলোয়াড় আউট নয়, এবং দল 'খ'-কে শাস্তি দেওয়া হবে, গ) খেলাটি পুনরায় খেলানো হবে, ঘ) রেফারির সিদ্ধান্ত চূড়ান্ত।",খ) টিম 'ক'-এর খেলোয়াড় অপরাজিত থাকে এবং টিম 'খ'-কে শাস্তি দেওয়া হয়।,0,"The question uses 'ট্যাগ' (tag), which is not a standard term in most traditional sports; it is ambiguous and likely borrowed from games like tag or kho-kho without context. The correct answer option (খ) uses 'অপরাজিত থাকে এবং শাস্তি দেওয়া হয়', but the option in the question is written as 'আউট নয়, এবং দল 'খ'-কে শাস্তি দেওয়া হবে' — this mismatch in phrasing between the question's option and the 'correct answer' is inconsistent. Also, the sport is not specified, making the rule application unclear.","একটি খেলায়, দল A-এর একজন খেলোয়াড়কে দল B-এর একজন খেলোয়াড় ট্যাগ করেছে, কিন্তু ট্যাগ করার সময় দল B-এর খেলোয়াড় নির্ধারিত খ���লার সীমানা অতিক্রম করেছে। এই উল্লঙ্ঘনের ফলাফল কী?","['ক) দল A-এর খেলোয়াড় আউট', 'খ) দল A-এর খেলোয়াড় আউট নয়, এবং দল B-কে শাস্তি দেওয়া হবে', 'গ) খেলাটি পুনরায় খেলানো হবে', 'ঘ) রেফারির সিদ্ধান্ত চূড়ান্ত']"
SBQ,Bangladesh_SBQ.xlsx,dariabandha,"দল A এবং দল B দাড়িবান্ধা ম্যাচ খেলছে। স্কোর ৭-৭। পরবর্তী রাউন্ডে, দল A ৩ পয়েন্ট এবং দল B ২ পয়েন্ট অর্জন করে। চূড়ান্ত স্কোর কত?","ক) ১০-৯, খ) ৯-১০, গ) ৭-৭, ঘ) ১০-৮।",ক) ১০-৯,1,no mistake,no correction needed,no correction needed
SBQ,Bangladesh_SBQ.xlsx,dariabandha,"দাড়িবান্ধার একটি খেলা চলাকালীন, টিম 'ক'-এর একজন 'দড়িয়া' খেলোয়াড় মনোযোগ দিচ্ছে না এবং টিম 'খ'-এর একজন রানার ট্যাগ না পেয়েই তাদের লাইন অতিক্রম করে। ফলাফল কী?","ক) অসাবধানতার কারণে রানার আউট, খ) রানার আউট না হওয়ায় খেলা চালিয়ে যেতে পারে, গ) 'দারিয়া' দণ্ডিত, ঘ) রাউন্ডটি পুনরায় খেলানো হয়।",খ) রানার আউট নন এবং চালিয়ে যেতে পারবেন,0,"The question contains a terminology error: 'দাড়িবান্ধার' is not a recognized sport; it appears to be a mistranslation or confusion with 'দড়ি টানা' (tug of war). Additionally, 'দড়িয়া' and 'দারিয়া' are inconsistent and incorrect terms for tug of war players. The scenario describes a 'runner' tagging a line, which is not applicable to tug of war. The correct answer implies the runner is not out, but tug of war has no 'runners' or 'tags'—this confuses rules of cricket or baseball with tug of war. The question is factually invalid.","একটি দড়ি টানার খেলায়, টিম 'ক'-এর একজন খেলোয়াড় দড়ি ছেড়ে দিল এবং টিম 'খ'-এর খেলোয়াড়রা দড়িটি টেনে মার্কিং লাইনের অপর পাশে টেনে নিয���ে গেল। ফলাফল কী?","[""ক) টিম 'ক' জিতেছে, কারণ টিম 'খ' দড়ি ছেড়ে দিয়েছে"", ""খ) টিম 'খ' জিতেছে, কারণ তারা দড়িটি মার্কিং লাইনের অপর পাশে টেনে নিয়েছে"", 'গ) খেলাটি পুনরায় শুরু হবে, কারণ একজন খেলোয়াড় দড়ি ছেড়ে দিয়েছে', ""ঘ) টিম 'ক' জিতেছে, কারণ টিম 'খ' বেশি শক্তি প্রয়োগ করেছে""]"
SBQ,Bangladesh_SBQ.xlsx,dariabandha,দাড়িবান্ধায় একটি খেলা হচ্ছে যেখানে জয়ের জন্য মোট ২০ পয়েন্ট প্রয়োজন। স্কোর হলো ১৯-১৯। জয়ের জন্য একটি দলকে কত পয়েন্ট অর্জন করতে হবে?,"ক) ২০, খ) ২১, গ) ২২, ঘ) ২৩।",খ) ২১,0,"The question refers to 'দাড়িবান্ধায়' (a term not recognized as a real sport), and the scoring logic is inconsistent. In most sports with a 20-point win condition (like volleyball or table tennis), a team must win by 2 points after a 19-19 tie, making 21 the correct score to win — but the premise is flawed because 'দাড়িবান্ধায়' is not a real sport. The question misleads by using a fictional or incorrect term.",একটি বোল্টিং খেলায় জয়ের জন্য মোট ২০ পয়েন্ট প্রয়োজন। স্কোর হলো ১৯-১৯। জয়ের জন্য একটি দলকে কত পয়েন্ট অর্জন করতে হবে? (খেলায় জয়ের জন্য অন্তত ২ পয়েন্ট ব্যবধান প্রয়োজন),"['ক) ২০', 'খ) ২১', 'গ) ২২', 'ঘ) ২৩']"
SBQ,Bangladesh_SBQ.xlsx,dariabandha,"দারিয়াবান্ধার একটি ম্যাচে, টিম বি-এর একজন খেলোয়াড় সফলভাবে পুরো গ্রিড অতিক্রম করে কিন্তু শেষ লাইন থেকে বেরিয়ে আসার সাথে সাথে তাকে ট্যাগ করা হয়। পয়েন্টটি কি এখনও বৈধ?","ক) হ্যাঁ, পয়েন্টটি বৈধ, খ) না, পয়েন্টটি বৈধ নয়, গ) রেফারি সিদ্ধান্ত নেন, ঘ) খেলোয়াড় অর্ধেক পয়েন্ট পায়।","খ) না, বিন্দুটি বৈধ নয়",0,"The question refers to 'দারিয়াবান্ধার' (Dariyabandhar), which is not a recognized sport. The description of 'crossing the full grid' and 'tagged at the last line' resembles elements of rugby or American football, but the terminology is inconsistent and culturally misapplied. Additionally, 'গ্রিড' (grid) and 'ট্যাগ' (tag) are not standard terms in any Bangla sport context, making the scenario logically incoherent. The correct answer assumes a rule that doesn't exist in any known sport.","একটি রাগবি ম্যাচে, টিম বি-এর একজন খেলোয়াড় সফলভাবে গোললাইন অতিক্রম করে গোল করেন, কিন্তু গোল করার সাথে সাথে প্রতিপক্ষের খেলোয়াড় তাকে ট্যাগ করে দেয়। এই গোলট�� কি বৈধ?","['ক) হ্যাঁ, গোলটি বৈধ, কারণ গোল করার আগেই ট্যাগ করা হয়নি', 'খ) না, গোলটি বৈধ নয়, কারণ ট্যাগ করা হয়েছে গোল করার সাথে সাথে', 'গ) রেফারি সিদ্ধান্ত নেন', 'ঘ) খেলোয়াড় অর্ধেক পয়েন্ট পায়']"
SBQ,Bangladesh_SBQ.xlsx,dariabandha,"টিম 'ক'-এর কোনও খেলোয়াড় যদি টিম 'খ'-এর কোনও খেলোয়াড়কে ট্যাগ করার চেষ্টা করার সময় নিজের দলের লাইন অতিক্রম করে, তাহলে কী হবে?","A) ট্যাগটি বৈধ, B) ট্যাগটি অবৈধ এবং দল A-কে শাস্তি দেওয়া হয়েছে, C) দল B-এর খেলোয়াড় বাইরে, D) দল A-এর খেলোয়াড় বাইরে।",খ) ট্যাগটি অবৈধ এবং টিম A-কে শাস্তি দেওয়া হবে,0,"The question refers to 'ট্যাগ' (tag), which is not a standard term in most mainstream sports. It appears to be referencing a game like Tag or a niche sport, but the context of 'লাইন অতিক্রম' (crossing the line) and 'শাস্তি' (penalty) suggests it's trying to mimic rules from sports like Kabaddi or Ultimate Frisbee. However, the correct answer option uses 'খ)' (B), while the options are labeled with English letters (A, B, C, D). This inconsistency in labeling makes the question ambiguous and poorly structured. Additionally, option B says 'দল A-কে শাস্তি দেওয়া হয়েছে' (Team A has been penalized) in past tense, while the question is in conditional present/future. The correct answer label 'খ)' does not match the option format.","টিম 'ক'-এর কোনও খেলোয়াড় যদি টিম 'খ'-এর কোনও খেলোয়াড়কে ট্যাগ করার চেষ্টা করার সময় নিজের দলের নির্ধারিত সীমানা অতিক্রম করে, তাহলে কী হবে?","['A) ট্যাগটি বৈধ', ""B) ট্যাগটি অবৈধ এবং টিম 'ক'-কে শাস্তি দেওয়া হবে"", ""C) টিম 'খ'-এর খেলোয়াড় বাইরে"", ""D) টিম 'ক'-এর খেলোয়াড় বাইরে""]"
SBQ,Bangladesh_SBQ.xlsx,dariabandha,"টিম এ এবং টিম বি ১০-১০ গোলে সমতায় রয়েছে। টিম বি এর ""রানার"" ট্যাগ করা হয়েছে, কিন্তু টিম এ থেকে যে খেলোয়াড় তাদের ট্যাগ করেছিল সে চিহ্নিত লাইনে ছিল না। এর ফলাফল কী?","ক) রানার আউট, খ) রানার আউট না হওয়ায়, এবং দল 'ক' শাস্তি পাবে, গ) খেলাটি পুনরায় খেলানো হবে, ঘ) উভয় দলই সতর্কবার্তা পাবে।",খ) রানার অপরাজিত থাকে এবং দল 'ক' শাস্তি পায়।,0,"The question mixes terminology from different sports. 'Runner' and 'tagging' are terms from baseball/softball, but 'goal' (গোল) is from football/soccer. A 10-10 goal tie cannot coexist with tagging a runner. The correct answer mentions 'দল 'ক' শাস্তি পায়', but the context is inconsistent. The scenario is logically invalid.","টিম এ এবং টিম বি বেসবল ম্যাচে ১০-১০ রানে সমান অবস্থানে রয়েছে। টিম বির একজন রানার ট্যাগ করা হয়েছে, কিন্তু টিম এর খেলোয়াড় যিনি ট্যাগ করেছেন, তিনি চিহ্নিত লাইনের বাইরে ছিলেন। এর ফলাফল কী?","['ক) রানার আউট', ""খ) রানার আউট ���া হওয়ায়, এবং দল 'ক' শাস্তি পাবে"", 'গ) খেলাটি পুনরায় খেলানো হবে', 'ঘ) উভয় দলই সতর্কবার্তা পাবে']"
SBQ,Bangladesh_SBQ.xlsx,dariabandha,দাড়িবান্ধার একটি খেলার সময়সীমা ৪০ মিনিট। স্কোর ১৫-১৫। সময় শেষ হয়ে গেলে কী হয়?,"ক) ম্যাচটি ড্র ঘোষণা করা হয়, খ) খেলাটি সাডেন-ডেথ রাউন্ডে যায়, গ) সবচেয়ে বেশি খেলোয়াড় বাকি থাকা দলটি জয়ী হয়, ঘ) ম্যাচটি পুনরায় খেলানো হয়।",খ) খেলাটি হঠাৎ মৃত্যু রাউন্ডে যায়,0,"The question refers to 'দাড়িবান্ধার' (a non-existent sport), which is likely a mistranslation or error for 'Kabaddi'. The correct term should be 'কাবাডি'. Additionally, the correct answer option uses 'হঠাৎ মৃত্যু রাউন্ডে' which is a direct Bengali translation of 'sudden death round', but the English term used in the answer key is 'সাডেন-ডেথ' — inconsistent terminology. The rule described (tie at 15-15 after 40 minutes going to sudden death) is not standard in Kabaddi; Kabaddi matches are typically 2x20 minutes with a tie resolved by sudden death only if the score is tied at the end of regulation, but the score of 15-15 is unusually low and not standard for professional play. The term 'সাডেন-ডেথ' is also inconsistently used in the option vs. answer key.",কাবাডি খেলার একটি ম্যাচের সময়সীমা ৪০ মিনিট। সময় শেষে স্কোর ১৫-১৫ হলে কী হয়?,"['ক) ম্যাচটি ড্র ঘোষণা করা হয়', 'খ) খেলাটি হঠাৎ মৃত্যু রাউন্ডে যায়', 'গ) সবচেয়ে বেশি খেলোয়াড় বাকি থাকা দলটি জয়ী হয়', 'ঘ) ম্যাচটি পুনরায় খেলানো হয়']"
SBQ,Bangladesh_SBQ.xlsx,dariabandha,"দাড়িয়াবান্ধার একটি ম্যাচে, টিম বি-এর ""রানার"" ট্যাগ করা হতে চলেছে। তারা ইচ্ছাকৃতভাবে টিম এ-এর ""ক্যাচার""-এর সাথে ধাক্কা খায়। এর ফলাফল কী?","ক) রানার আউট, খ) ইচ্ছাকৃতভাবে স্পর্শ করার জন্য রানারকে শাস্তি দেওয়া হয়, গ) ক্যাচারকে পথে বাধা দেওয়ার জন্য শাস্তি দেওয়া হয়, ঘ) খেলা চলতে থাকে।",ক) রানার আউট হয়ে গেছে,0,"The question contains a non-standard term 'দাড়িয়াবান্ধার' (which appears to be a mistranslation or invented term for 'baseball'). In baseball, the correct term is 'base running' or 'runner attempting to advance'. Additionally, 'ট্যাগ করা হতে চলেছে' (being tagged) is incorrectly used — tagging is done by the fielder to get a runner out, not something the runner is 'being tagged for'. The scenario describes obstruction by the runner on the catcher, which in baseball is a violation by the runner, resulting in the runner being called out. However, the terminology is inaccurate and confusing. The correct rule is that a runner who intentionally impedes a fielder attempting to make a play is out, but the question's phrasing misrepresents the sport's rules and terminology.","একটি বেসবল ম্যাচে, টিম বি-এর রানার টিম এ-এর ক্���াচারকে ইচ্ছাকৃতভাবে ধাক্কা দিয়ে পথ বন্ধ করছে যখন ক্যাচার বলটি ধরার চেষ্টা করছে। এর ফলাফল কী?","['ক) রানার আউট', 'খ) রানারকে শাস্তি দেওয়া হয় কিন্তু খেলা চলতে থাকে', 'গ) ক্যাচারকে পথে বাধা দেওয়ার জন্য টিম এ-কে শাস্তি দেওয়া হয়', 'ঘ) খেলা চলতে থাকে']"
SBQ,Bangladesh_SBQ.xlsx,dariabandha,গ্রামাঞ্চলে দাড়িবান্ধার একটি খেলা হচ্ছে। দলগুলোর কোন রেফারি নেই। বিরোধ নিষ্পত্তির জন্য সাধারণ পদ্ধতি কী?,"ক) ম্যাচটি পুনরায় খেলানো হবে, খ) দলগুলি একটি সমাধানে একমত হবে, গ) ম্যাচটি বাতিল করা হবে, ঘ) বেশি স্কোর করা দলটি জয়ী হবে।",খ) দলগুলি একটি সমাধানে একমত হয়,1,no mistake,no correction needed,no correction needed
SBQ,Bangladesh_SBQ.xlsx,dariabandha,দল A-এর স্কোর ১২ এবং দল B-এর স্কোর ১০। দল B ৩ পয়েন্ট এবং দল A ১ পয়েন্ট করে। চূড়ান্ত স্কোর কত?,"ক) ১৩-১৩, খ) ১৪-১৩, গ) ১৩-১২, ঘ) ১৫-১২।",ক) ১৩-১৩,0,"The question is logically inconsistent. It states that Team A's score is 12 and Team B's score is 10, then says 'Team B 3 points and Team A 1 point' — this is ambiguous. It does not clarify whether these are additional points scored in a final segment or a correction. The phrasing suggests Team B gains 3 and Team A gains 1, which would make the final score 13-13, but the wording is unclear and ungrammatical in Bangla. The phrase 'দল B ৩ পয়েন্ট এবং দল A ১ পয়েন্ট করে' lacks a verb and context (e.g., 'আরও পেয়েছে' or 'বৃদ্ধি পেয়েছে').",দল A-এর বর্তমান স্কোর ১২ এবং দল B-এর বর্তমান স্কোর ১০। শেষ পর্যায়ে দল B ৩ পয়েন্ট এবং দল A ১ পয়েন্ট আরও পেয়েছে। চূড়ান্ত স্��োর কত?,"['ক) ১৩-১৩', 'খ) ১৪-১৩', 'গ) ১৩-১২', 'ঘ) ১৫-১২']"
SBQ,Bangladesh_SBQ.xlsx,dariabandha,"দাড়িবান্ধা খেলার সময়, টিম বি-এর একজন খেলোয়াড়, যিনি একজন ""রানার"", তিনি ধাক্কা খেয়ে একটি বাক্সের ভেতরে পড়ে যান। কী ঘটে?","ক) খেলোয়াড় বাইরে, খ) খেলা চলতে থাকে, গ) খেলা থেমে যায়, ঘ) খেলোয়াড়কে সাহায্য করা হয়।",খ) নাটকটি চলতে থাকে,0,"The question contains a factual error: 'দাড়িবান্ধা খেলা' (Dari-bandha khela) is not a recognized sport. The term appears to be a mistranslation or misnomer, likely intended to refer to 'Kho-Kho' (খো-খো), a traditional South Asian tag game where 'runners' (chasers) are involved and rules about being touched or confined apply. Additionally, the correct answer states 'নাটকটি চলতে থাকে' (the drama continues), which is irrelevant and nonsensical in a sports context — it should be 'খেলা চলতে থাকে'. The answer option is mislabeled and the terminology is inconsistent.","খো-খো খেলার সময়, টিম বি-এর একজন রানার, যিনি ধাক্কা খেয়ে একটি বাক্সের ভেতরে পড়ে যান, কী ঘটে?","['ক) খেলোয়াড় বাইরে', 'খ) খেলা চলতে থাকে', 'গ) খেলা থেমে যায়', 'ঘ) খেলোয়াড়কে সাহায্য করা হয়']"
SBQ,Bangladesh_SBQ.xlsx,dariabandha,দাড়িবান্ধার একটি খেলার একটি সময়সীমা থাকে। স্কোর ৯-৮ টিম 'ক' এর পক্ষে। সময় শেষ হলে কী হবে?,"ক) দল 'ক' জিতেছে, খ) দল 'খ' জিতেছে, গ) খেলাটি ড্র হয়েছে, ঘ) খেলাটি অতিরিক্ত সময়ে গড়িয়েছে।",ক) দল ক জয়ী,0,"The question is factually incorrect because 'দাড়িবান্ধার' (Dadhibandhar) is not a recognized sport. It appears to be a made-up or mistranslated term. The scoring context (9-8) and time-ending logic suggest it's meant to refer to a real sport like handball or hockey, but the term is invalid. This renders the entire MCQ nonsensical.",একটি হ্যান্ডবল ম্যাচের সময়সীমা শেষ হয়েছে। স্কোর ৯-৮ টিম 'ক' এর পক্ষে। কী হবে?,"[""ক) দল 'ক' জিতেছে"", ""খ) দল 'খ' জিতেছে"", 'গ) খেলাটি ড্র হয়েছে', 'ঘ) খেলাটি অতিরিক্ত সময়ে গড়িয়েছে']"
SBQ,Bangladesh_SBQ.xlsx,dariabandha,"টিম A তে ৬ জন এবং টিম B তে ৪ জন খেলোয়াড় আছে। টিম B এর একজন খেলোয়াড় দৌড়ানোর সময়, টিম A এর একজন খেলোয়াড় তাকে ট্যাগ করে। ফলাফল কী?","ক) রানার আউট, খ) রানার আউট নয়, গ) দল খ-কে শাস্তি দেওয়া হয়েছে, ঘ) খেলা চলতে থাকে।",ক) রানার আউট হয়ে গেছে,0,"The question describes a scenario that resembles baseball or softball (tagging a runner), but uses Bengali team names and terminology without clarifying the sport. The term 'ট্যাগ করে' (tags) implies a rule from baseball/softball, but the context lacks sport specification. Also, the correct answer option is phrased as 'রানার আউট হয়ে গেছে' (runner is out), while the option label says 'রানার আউট' — inconsistency in phrasing reduces clarity. The question assumes prior knowledge of baseball rules without stating the sport, making it ambiguous.","বেসবল খেলায়, টিম A এর ৬ জন এবং টিম B এর ৪ জন খেলোয়াড় আছে। টিম B এর একজন রানার দৌড়ানোর সময়, টিম A এর একজন খেলোয়াড় তাকে বল ধরে ট্যাগ করে। ফলাফল কী?","['ক) রানার আউট', 'খ) রানার আউট নয়', 'গ) টিম B কে শাস্তি দেওয়া হয়েছে', 'ঘ) খেলা চলতে থাকে']"
SBQ,Bangladesh_SBQ.xlsx,dariabandha,দাড়িয়াবান্ধা খেলায় স্কোর ১৫-১৫। দল A ৩ পয়েন্ট এবং দল B ১ পয়েন্ট পায়। শেষ স্কোর কত?,"ক) ১৮-১৬, খ) ১৬-১৬, গ) ১৮-১৫, ঘ) ১৬-১৮।",ক) ১৮-১৬,0,"The question is factually incorrect because in the sport of 'dariyabandha' (likely referring to 'kabaddi'), a score of 15-15 is not a valid game state under standard rules. In kabaddi, the game ends when one team reaches 15 points with a lead of at least 2 points, or if a team scores a 'bonus' point. Additionally, the scoring logic described (Team A gets 3 points, Team B gets 1 point) is inconsistent with kabaddi rules — points are not awarded this way after 15-15. The premise is flawed, making the entire question invalid.","In a kabaddi match, the score is tied at 14-14. Team A scores a bonus point and a tackle worth 2 points, while Team B scores a single tackle point. What is the final score?","['ক) 17-15', 'খ) 16-15', 'গ) 17-14', 'ঘ) 16-16']"
SBQ,Bangladesh_SBQ.xlsx,dariabandha,"দাড়িবান্ধার একটি খেলা এমন একটি মাঠে খেলা হচ্ছে যেখানে কোনও রেখা নেই। দলগুলি রেখাগুলিতে একমত। যদি কোনও খেলোয়াড়কে এমন একটি রেখায় ট্যাগ করা হয় যা প্রাথমিক চুক্তির অংশ ছিল না, তাহলে কী হবে?","ক) ট্যাগটি বৈধ, খ) ট্যাগটি অবৈধ, গ) আলোচনার জন্য ম্যাচটি স্থগিত করা হয়েছে, ঘ) খেলোয়াড়টি বাইরে।",খ) ট্যাগটি অবৈধ,0,"The question is factually incorrect and logically incoherent. 'দাড়িবান্ধার' (Dadhibandhar) is not a recognized sport, and the scenario described — playing on a field with no lines, then referring to 'lines' agreed upon by teams — is contradictory. Additionally, tagging in sports typically applies to games like tag or capture the flag, not a non-existent game. The question confuses terminology and lacks real-world basis.","একটি খেলায় দলগুলি প্রাথমিকভাবে একমত হয়েছে যে খেলার মাঠে কেবল তিনটি রেখা থাকবে: শুরুর রেখা, শেষের রেখা এবং মধ্যরেখা। যদি একজন খেলোয়াড়কে একটি অতিরিক্ত রেখা (যেমন পাশের রেখা) দিয়ে ট্যাগ করা হয়, যা চুক্তির অংশ ছিল না, তাহলে কী হবে?","['ক) ট্যাগটি বৈধ', 'খ) ট্যাগটি অবৈধ', 'গ) ম্যাচটি স্থগিত করা হবে', 'ঘ) খেলোয়াড়টি বাদ দেওয়া হবে']"
SBQ,Bangladesh_SBQ.xlsx,dariabandha,"দাড়িবান্ধার একটি খেলায়, দল A-এর ১০ পয়েন্ট এবং দল B-এর ১০ পয়েন্ট। দল A-এর ২ পয়েন্ট এবং দল B-এর ১ পয়েন্ট। চূড়ান্ত স্কোর কত?","ক) ১২-১১, খ) ১১-১১, গ) ১২-১০, ঘ) ১১-১২।",ক) ১২-১১,0,"The question is logically inconsistent and factually incorrect. It states 'দল A-এর ১০ পয়েন্ট এবং দল B-এর ১০ পয়েন্ট' (Team A: 10 points, Team B: 10 points), then says 'দল A-এর ২ পয়েন্ট এবং দল B-এর ১ পয়েন্ট' (Team A: 2 points, Team B: 1 point) without clarifying if these are additional points, penalties, or a different scoring phase. This creates confusion — are these two separate scores or cumulative? The phrasing suggests a contradiction. Additionally, 'দাড়িবান্ধার একটি খেলা' (a game of beard tying) is nonsensical and not a real sport, undermining credibility.","একটি ফুটবল ম্যাচে, হাফটাইমে দল A-এর ১০ পয়েন্ট এবং দল B-এর ১০ পয়েন্ট ছিল। ফুলটাইমে দল A আরও �� পয়েন্ট এবং দল B আরও ১ পয়েন্ট পেয়েছে। চূড়ান্ত স্কোর কত?","['ক) ১২-১১', 'খ) ১১-১১', 'গ) ১২-১০', 'ঘ) ১১-১২']"
SBQ,Bangladesh_SBQ.xlsx,dariabandha,"টিম 'বি'-এর একজন খেলোয়াড়কে টিম 'এ'-এর একজন খেলোয়াড় ট্যাগ করে, কিন্তু ট্যাগটি ক্যাচারের হাত দিয়ে তৈরি করা হয়েছিল, যা লাইনের উপরে ছিল। এর ফলাফল কী?","ক) ট্যাগটি বৈধ, খ) ট্যাগটি অবৈধ, এবং টিম বি আউট নয়, গ) ট্যাগটি বৈধ, এবং ক্যাচারকে শাস্তি দেওয়া হবে, ঘ) ট্যাগটি অবৈধ, এবং টিম এ শাস্তি দেওয়া হবে।",ক) ট্যাগটি বৈধ,0,"The question describes a tagging scenario in cricket or baseball, but mentions 'catcher' and 'tag' in a way that conflates rules from different sports. In cricket, there is no 'catcher' or 'tag' as described; in baseball, a tag must be made with the ball in the glove, and if the glove is above the baseline, it doesn't automatically invalidate the tag unless it's a foul play or obstruction. The provided answer 'ট্যাগটি বৈধ' (tag is valid) is contextually ambiguous and likely incorrect for any standard sport. The scenario is factually inconsistent with known rules of either cricket or baseball.","একজন বেসবল খেলোয়াড় বেসের উপর দাঁড়ানো অবস্থায় একজন চলমান ব্যাটারকে ট্যাগ করতে চায়। ট্যাগ করার সময় ক্যাচারের হাতে বলটি ছি��, কিন্তু হাতটি বেসলাইনের উপরে ছিল। এই ট্যাগটি বৈধ কি অবৈধ?","['ক) ট্যাগটি বৈধ, কারণ বলটি হাতে ছিল এবং ট্যাগ সঠিকভাবে করা হয়েছে', 'খ) ট্যাগটি অবৈধ, কারণ ক্যাচারের হাত বেসলাইনের বাইরে ছিল', 'গ) ট্যাগটি বৈধ, কিন্তু ক্যাচারকে সতর্ক করা হবে', 'ঘ) ট্যাগটি অবৈধ, এবং ব্যাটারকে বেসে ফেরত পাঠানো হবে']"
SBQ,Bangladesh_SBQ.xlsx,dariabandha,দাড়িয়াবান্ধার একটি খেলায় স্কোর ৮-৮। পরের রাউন্ডে A টিম ৩ পয়েন্ট এবং B টিম ২ পয়েন্ট করে শেষ হবে। শেষ স্কোর কত?,"ক) ১১-১০, খ) ১০-১০, গ) ১১-১১, ঘ) ১০-৯।",ক) ১১-১০,1,no mistake,no correction needed,no correction needed
SBQ,Bangladesh_SBQ.xlsx,dariabandha,"দাড়িবান্ধা খেলায় একটি দলকে জয়ের জন্য ৩ পয়েন্টের লিড থাকতে হবে, এমন একটি নিয়ম অনুযায়ী খেলা হচ্ছে। স্কোর ১০-১০। জয়ের জন্য একটি দলকে সর্বনিম্ন কত স্কোর করতে হবে?","ক) ১১, খ) ১২, গ) ১৩, ঘ) ১৪।",গ) ১৩,1,no mistake,no correction needed,no correction needed
SBQ,Bangladesh_SBQ.xlsx,dariabandha,"দাড়িবান্ধার একটি খেলা চলাকালীন, টিম বি-এর ""রানার"" ট্যাগ করা হতে চলেছে। তারা ইচ্ছাকৃতভাবে একটি বক্সের মাঝখানে থামে। খেলোয়াড় কি বাইরে?","ক) হ্যাঁ, খ) না, গ) রেফারি সিদ্ধান্ত নেন, ঘ) খেলা চলতে থাকে।",খ) না,0,"The question is factually incorrect and logically incoherent. 'দাড়িবান্ধার' is not a recognized sport; it appears to be a mistranslation or fabrication. The scenario describes a 'runner' being tagged in a box, which resembles tag or baseball, but the context is unclear and culturally nonsensical. The correct answer 'না' (no) does not logically follow from the ambiguous scenario. The question fails as a valid sports MCQ.","একটি বেসবল খেলায়, রানার একটি বেসের উপর দাঁড়িয়ে আছে এবং ফিল্ডার তাকে ট্যাগ করার চেষ্টা করছে। রানার কি বাইরে (out)?","['ক) হ্যাঁ', 'খ) না', 'গ) রেফারি সিদ্ধান্ত নেন', 'ঘ) খেলা চলতে থাকে']"
